customer_id,invoice_id,invoice_date,quantity,unit_price
C01262,INV12343,2023-10-22,3,61.79
C01190,INV11580,2023-08-08,1,31.03
C01321,INV13009,2023-10-18,2,6.98
C01248,INV12186,2023-06-02,4,16.51
C01197,INV11632,2023-06-17,2,14.37
C01148,INV11261,2023-09-18,4,70.53
C01445,INV14240,2023-11-02,4,133.2
C01008,INV10034,2023-02-16,2,14.86
C01399,INV13690,2023-09-19,5,67.91
C01074,INV10622,2023-06-13,3,17.91
C01449,INV14287,2023-12-06,4,78.77
C01228,INV12021,2023-12-13,5,88.35
C01358,INV13349,2023-11-06,2,55.92
C01302,INV12799,2023-10-04,1,23.71
C01445,INV14237,2023-06-29,5,59.53
C01261,INV12337,2023-07-29,3,20.4
C01343,INV13198,2023-09-10,3,4.88
C01389,INV13594,2023-08-09,3,75.24
C01490,INV14698,2023-10-06,4,16.43
C01440,INV14162,2023-01-13,4,19.42
C01273,INV12448,2023-07-11,4,25.84
C01228,INV11997,2023-09-23,2,25.75
C01151,INV11333,2023-04-16,1,93.87
C01278,INV12513,2023-08-29,5,180.03
C01144,INV11229,2023-11-28,3,41.67
C01371,INV13426,2023-09-20,2,27.27
C01344,INV13206,2023-04-01,5,11.95
C01477,INV14596,2023-09-22,5,86.57
C01411,INV13872,2023-10-12,4,33.6
C01148,INV11273,2023-10-23,4,102.22
C01021,INV10159,2023-06-12,1,74.91
C01476,INV14560,2023-04-06,1,3.6
C01351,INV13270,2023-07-02,2,15.26
C01380,INV13516,2023-07-15,3,35.62
C01170,INV11454,2023-06-04,4,63.78
C01477,INV14584,2023-11-03,5,108.35
C01050,INV10450,2023-06-19,1,99.19
C01358,INV13354,2023-07-26,2,48.74
C01217,INV11922,2023-09-06,2,34.46
C01088,INV10739,2023-07-13,3,39.64
C01050,INV10464,2023-11-14,2,38.03
C01350,INV13267,2023-01-01,4,2.88
C01324,INV13039,2023-10-25,3,14.88
C01089,INV10760,2023-06-07,4,95.3
C01336,INV13160,2023-03-19,1,49.35
C01225,INV11961,2023-04-25,3,13.28
C01256,INV12295,2023-09-20,4,7.45
C01207,INV11755,2023-04-25,2,5.21
C01389,INV13584,2023-05-19,4,13.1
C01003,INV10020,2023-07-22,3,6.72
C01319,INV12979,2023-11-30,2,46.13
C01332,INV13085,2023-10-22,3,140.55
C01434,INV14115,2023-11-02,2,93.34
C01434,INV14106,2023-06-30,1,35.62
C01460,INV14387,2023-06-05,2,70.06
C01084,INV10708,2023-09-12,4,11.21
C01378,INV13473,2023-06-29,4,14.67
C01033,INV10273,2023-07-05,5,20.2
C01007,INV10032,2023-01-01,4,8.02
C01225,INV11962,2023-08-11,3,26.45
C01403,INV13741,2023-01-28,5,18.29
C01226,INV11979,2023-09-17,5,28.85
C01335,INV13146,2023-09-03,2,29.0
C01096,INV10786,2023-03-21,1,4.56
C01039,INV10321,2023-11-05,3,70.69
C01204,INV11727,2023-08-03,4,52.98
C01300,INV12758,2023-06-10,5,38.71
C01276,INV12467,2023-05-24,4,7.98
C01411,INV13860,2023-08-22,2,46.71
C01208,INV11778,2023-08-26,5,32.77
C01128,INV11091,2023-05-01,1,36.69
C01308,INV12856,2023-09-04,4,23.16
C01353,INV13289,2023-06-16,3,19.45
C01461,INV14421,2023-07-10,4,54.18
C01265,INV12383,2023-06-22,3,50.16
C01119,INV10998,2023-07-31,3,81.71
C01462,INV14468,2023-12-09,5,46.7
C01319,INV12995,2023-08-31,1,140.17
C01075,INV10631,2023-07-25,5,15.76
C01354,INV13324,2023-07-13,2,66.51
C01070,INV10591,2023-08-07,4,18.48
C01009,INV10051,2023-06-25,5,83.12
C01165,INV11426,2023-07-31,2,41.29
C01024,INV10210,2023-09-29,3,51.74
C01088,INV10730,2023-04-30,1,18.97
C01010,INV10063,2023-08-06,5,4.32
C01067,INV10559,2023-11-05,1,31.63
C01372,INV13441,2023-05-21,4,17.5
C01460,INV14387,2023-06-05,5,18.14
C01021,INV10169,2023-10-03,1,9.55
C01285,INV12571,2023-04-04,3,19.53
C01168,INV11438,2023-06-14,2,8.33
C01050,INV10447,2023-09-21,2,33.53
C01241,INV12130,2023-04-12,3,12.49
C01261,INV12338,2023-05-03,1,7.76
C01339,INV13174,2023-11-13,1,38.97
C01103,INV10842,2023-10-13,4,75.22
C01280,INV12542,2023-01-05,5,33.72
C01232,INV12053,2023-07-01,4,3.99
C01111,INV10903,2023-08-23,1,23.89
C01250,INV12257,2023-06-25,4,69.25
C01315,INV12927,2023-08-01,2,13.51
C01161,INV11401,2023-10-03,3,18.79
C01385,INV13556,2023-02-11,4,16.47
C01262,INV12342,2023-06-23,3,26.29
C01222,INV11948,2023-06-11,2,8.2
C01480,INV14625,2023-03-06,5,28.98
C01326,INV13052,2023-06-01,1,22.45
C01249,INV12210,2023-11-04,1,11.27
C01002,INV10014,2023-07-04,2,14.14
C01422,INV13969,2023-09-09,1,31.18
C01423,INV13992,2023-07-07,3,11.19
C01483,INV14661,2023-07-26,5,78.52
C01396,INV13660,2023-03-17,5,4.45
C01411,INV13868,2023-07-13,5,35.61
C01449,INV14299,2023-10-28,5,10.58
C01324,INV13026,2023-05-09,4,16.23
C01022,INV10176,2023-09-12,1,5.99
C01065,INV10553,2023-01-01,2,7.55
C01278,INV12518,2023-09-06,2,36.59
C01177,INV11493,2023-04-07,3,15.81
C01469,INV14520,2023-11-03,1,15.47
C01120,INV11009,2023-05-26,3,6.15
C01498,INV14810,2023-02-19,3,45.86
C01434,INV14089,2023-09-21,4,61.45
C01111,INV10894,2023-11-30,1,94.93
C01059,INV10509,2023-09-11,5,22.26
C01152,INV11336,2023-10-05,3,33.59
C01327,INV13061,2023-09-14,2,37.72
C01301,INV12793,2023-06-10,4,59.73
C01097,INV10798,2023-05-08,3,77.57
C01335,INV13132,2023-09-27,5,42.08
C01130,INV11120,2023-07-10,4,114.82
C01187,INV11541,2023-09-03,1,39.02
C01455,INV14332,2023-07-17,3,488.86
C01252,INV12264,2023-06-24,3,37.56
C01249,INV12197,2023-06-13,1,86.87
C01434,INV14092,2023-07-01,3,9.02
C01483,INV14636,2023-07-08,4,33.1
C01219,INV11933,2023-11-07,2,11.57
C01019,INV10128,2023-06-19,4,119.69
C01273,INV12446,2023-09-23,2,12.82
C01022,INV10179,2023-07-01,3,74.5
C01021,INV10160,2023-10-08,5,43.11
C01308,INV12855,2023-08-08,5,80.67
C01033,INV10269,2023-07-13,2,43.65
C01024,INV10227,2023-07-26,4,74.52
C01063,INV10541,2023-06-01,2,8.03
C01372,INV13436,2023-05-25,1,42.87
C01364,INV13396,2023-06-01,3,9.59
C01320,INV12998,2023-10-26,2,19.75
C01243,INV12147,2023-08-10,5,129.8
C01176,INV11487,2023-04-05,4,7.05
C01144,INV11226,2023-10-01,5,71.32
C01406,INV13754,2023-09-07,1,57.61
C01406,INV13784,2023-07-07,1,32.35
C01041,INV10367,2023-08-18,3,9.35
C01461,INV14420,2023-10-17,5,49.34
C01047,INV10412,2023-04-27,5,23.14
C01455,INV14344,2023-09-17,4,216.72
C01050,INV10445,2023-10-09,1,80.77
C01048,INV10418,2023-03-08,4,5.81
C01388,INV13576,2023-06-04,2,20.1
C01039,INV10315,2023-12-13,4,158.97
C01040,INV10358,2023-10-03,3,139.92
C01128,INV11083,2023-09-05,2,16.55
C01339,INV13181,2023-09-19,1,9.12
C01164,INV11421,2023-08-07,3,37.6
C01259,INV12323,2023-10-12,5,69.66
C01319,INV12962,2023-09-15,4,93.61
C01397,INV13663,2023-07-14,1,9.62
C01163,INV11419,2023-07-15,1,9.3
C01077,INV10635,2023-11-25,2,14.51
C01483,INV14656,2023-10-31,2,40.61
C01187,INV11540,2023-12-09,3,164.9
C01462,INV14442,2023-09-19,2,65.62
C01335,INV13117,2023-07-03,4,90.75
C01191,INV11604,2023-06-11,3,17.63
C01168,INV11441,2023-08-10,3,11.48
C01170,INV11455,2023-05-15,4,26.73
C01038,INV10302,2023-11-19,3,6.49
C01262,INV12347,2023-11-06,5,46.28
C01335,INV13121,2023-10-10,2,80.42
C01378,INV13470,2023-10-28,4,9.77
C01313,INV12914,2023-10-27,5,18.19
C01364,INV13393,2023-01-10,3,18.38
C01319,INV12966,2023-10-28,5,35.53
C01130,INV11118,2023-07-22,3,28.15
C01318,INV12953,2023-08-18,1,7.7
C01462,INV14431,2023-08-27,1,108.42
C01079,INV10658,2023-08-16,5,66.12
C01136,INV11154,2023-04-29,4,39.05
C01024,INV10225,2023-09-15,2,97.7
C01100,INV10814,2023-12-03,4,121.07
C01255,INV12282,2023-04-14,1,16.27
C01434,INV14082,2023-10-25,2,51.08
C01445,INV14262,2023-12-01,4,56.0
C01449,INV14302,2023-07-06,2,122.0
C01498,INV14804,2023-05-29,2,48.22
C01445,INV14251,2023-11-13,2,150.09
C01041,INV10368,2023-06-24,2,23.24
C01462,INV14426,2023-08-11,5,91.34
C01056,INV10487,2023-06-12,5,26.53
C01459,INV14375,2023-06-17,2,9.32
C01068,INV10568,2023-07-14,3,12.79
C01058,INV10497,2023-10-02,5,26.87
C01016,INV10095,2023-10-15,4,11.62
C01160,INV11392,2023-09-02,5,46.48
C01332,INV13094,2023-10-10,5,20.49
C01176,INV11488,2023-05-30,2,14.36
C01262,INV12355,2023-09-04,4,62.3
C01431,INV14070,2023-09-08,1,31.97
C01228,INV11994,2023-11-30,5,16.39
C01068,INV10566,2023-07-02,5,14.16
C01347,INV13222,2023-08-03,3,60.71
C01354,INV13317,2023-10-18,1,92.98
C01249,INV12207,2023-10-17,2,64.31
C01060,INV10519,2023-01-01,1,5.56
C01003,INV10019,2023-06-24,2,41.82
C01234,INV12062,2023-10-14,2,17.23
C01233,INV12055,2023-07-01,1,14.16
C01024,INV10213,2023-11-22,4,39.73
C01438,INV14148,2023-06-05,3,11.9
C01145,INV11231,2023-03-28,4,8.35
C01401,INV13724,2023-08-20,4,123.66
C01266,INV12386,2023-08-11,3,23.57
C01204,INV11728,2023-04-13,2,23.2
C01135,INV11148,2023-07-17,4,4.59
C01423,INV13995,2023-04-18,5,10.55
C01462,INV14443,2023-09-19,4,58.94
C01335,INV13152,2023-07-07,3,81.49
C01058,INV10496,2023-04-27,5,18.36
C01040,INV10339,2023-10-30,3,210.33
C01463,INV14487,2023-09-15,1,22.67
C01276,INV12466,2023-11-09,5,44.64
C01101,INV10823,2023-08-31,4,11.28
C01409,INV13812,2023-12-10,3,55.47
C01212,INV11810,2023-07-21,1,77.04
C01415,INV13885,2023-01-01,2,34.57
C01086,INV10724,2023-06-11,4,6.81
C01295,INV12616,2023-08-02,4,12.83
C01499,INV14811,2023-06-10,3,8.01
C01075,INV10624,2023-05-20,5,10.22
C01394,INV13644,2023-06-30,3,36.15
C01443,INV14202,2023-11-03,5,65.26
C01140,INV11173,2023-07-22,4,55.49
C01443,INV14191,2023-07-14,1,79.41
C01125,INV11069,2023-10-25,5,18.12
C01496,INV14785,2023-09-13,1,7.08
C01443,INV14207,2023-11-27,1,95.9
C01493,INV14719,2023-09-15,3,25.57
C01321,INV13011,2023-05-24,3,173.06
C01118,INV10982,2023-08-05,3,28.51
C01070,INV10593,2023-06-03,5,62.85
C01085,INV10711,2023-06-21,1,26.52
C01205,INV11739,2023-04-16,1,62.48
C01047,INV10410,2023-08-15,1,9.71
C01353,INV13282,2023-07-27,1,36.48
C01380,INV13517,2023-08-05,2,89.99
C01398,INV13673,2023-11-18,2,15.42
C01209,INV11780,2023-10-09,4,35.62
C01330,INV13074,2023-04-29,5,9.38
C01195,INV11623,2023-07-14,2,33.98
C01190,INV11584,2023-05-05,1,176.83
C01262,INV12362,2023-10-30,4,112.56
C01484,INV14663,2023-03-25,1,18.92
C01321,INV13017,2023-05-27,2,6.53
C01228,INV12018,2023-11-06,1,98.52
C01359,INV13363,2023-06-03,5,17.66
C01401,INV13722,2023-05-31,5,57.74
C01406,INV13774,2023-12-21,4,61.36
C01422,INV13988,2023-12-07,4,248.8
C01355,INV13331,2023-08-16,5,12.22
C01063,INV10540,2023-11-22,4,128.78
C01298,INV12694,2023-11-28,2,86.53
C01247,INV12182,2023-05-26,3,13.7
C01019,INV10137,2023-10-27,1,14.48
C01320,INV12999,2023-07-17,5,18.86
C01205,INV11738,2023-04-24,2,20.21
C01406,INV13750,2023-08-02,2,28.22
C01476,INV14556,2023-05-24,3,15.77
C01429,INV14050,2023-06-12,5,67.96
C01390,INV13611,2023-07-29,5,56.05
C01299,INV12716,2023-03-02,2,7.64
C01147,INV11247,2023-07-24,1,8.41
C01089,INV10757,2023-07-03,5,65.35
C01212,INV11828,2023-09-18,1,72.89
C01199,INV11667,2023-08-01,5,19.75
C01470,INV14529,2023-09-28,5,25.53
C01212,INV11847,2023-09-04,3,40.17
C01157,INV11368,2023-05-14,4,19.0
C01244,INV12156,2023-08-03,4,4.79
C01462,INV14438,2023-12-05,4,50.88
C01262,INV12341,2023-06-04,4,83.75
C01354,INV13312,2023-12-05,2,79.67
C01210,INV11794,2023-08-07,5,16.13
C01300,INV12754,2023-08-16,2,12.43
C01079,INV10661,2023-11-20,2,90.64
C01123,INV11046,2023-08-07,5,70.44
C01212,INV11817,2023-07-05,3,11.92
C01272,INV12434,2023-06-17,3,25.18
C01249,INV12214,2023-11-30,2,19.9
C01387,INV13563,2023-01-01,4,5.8
C01300,INV12732,2023-07-25,2,10.44
C01466,INV14502,2023-02-24,4,75.35
C01209,INV11790,2023-10-24,5,110.95
C01154,INV11356,2023-12-05,5,161.92
C01002,INV10005,2023-08-19,1,32.28
C01118,INV10984,2023-10-09,4,52.43
C01129,INV11099,2023-03-13,4,17.14
C01002,INV10012,2023-05-11,3,53.55
C01104,INV10851,2023-01-16,2,11.23
C01026,INV10235,2023-01-01,2,10.73
C01207,INV11766,2023-06-21,3,7.82
C01229,INV12035,2023-07-30,3,23.38
C01225,INV11968,2023-08-20,1,21.16
C01202,INV11703,2023-11-06,1,15.19
C01328,INV13068,2023-09-04,4,23.36
C01274,INV12453,2023-04-06,4,12.84
C01109,INV10869,2023-03-17,1,59.32
C01100,INV10810,2023-12-20,1,156.04
C01041,INV10382,2023-07-12,1,29.91
C01007,INV10032,2023-01-01,3,7.96
C01308,INV12860,2023-08-04,4,43.18
C01320,INV13000,2023-10-04,1,7.13
C01110,INV10878,2023-08-03,4,30.17
C01170,INV11444,2023-08-24,5,38.01
C01005,INV10027,2023-10-23,2,15.15
C01256,INV12300,2023-09-15,5,30.98
C01457,INV14356,2023-01-01,5,18.9
C01148,INV11277,2023-08-06,2,57.61
C01148,INV11290,2023-07-16,4,95.49
C01348,INV13251,2023-06-25,3,54.53
C01150,INV11320,2023-11-05,4,9.49
C01342,INV13197,2023-01-01,1,8.16
C01250,INV12241,2023-09-24,5,32.01
C01423,INV13995,2023-04-18,4,6.83
C01469,INV14521,2023-06-29,3,32.38
C01111,INV10903,2023-08-23,5,111.49
C01327,INV13054,2023-08-05,1,73.25
C01132,INV11134,2023-06-30,3,11.05
C01145,INV11234,2023-01-31,4,19.56
C01419,INV13956,2023-01-01,1,5.43
C01449,INV14304,2023-11-23,2,120.34
C01300,INV12751,2023-09-15,1,36.53
C01347,INV13243,2023-09-23,2,113.96
C01324,INV13029,2023-11-09,5,46.51
C01019,INV10118,2023-07-20,2,15.21
C01230,INV12043,2023-01-06,5,10.4
C01123,INV11036,2023-09-06,2,133.38
C01229,INV12041,2023-07-29,2,10.74
C01463,INV14488,2023-05-11,2,33.9
C01161,INV11405,2023-09-13,5,16.85
C01121,INV11014,2023-07-19,3,29.66
C01089,INV10757,2023-07-03,4,23.48
C01278,INV12496,2023-05-29,3,97.82
C01399,INV13683,2023-07-28,2,208.63
C01058,INV10505,2023-07-24,2,8.58
C01032,INV10265,2023-10-10,4,20.62
C01016,INV10099,2023-06-24,3,17.57
C01353,INV13292,2023-09-02,5,46.25
C01212,INV11815,2023-08-29,5,31.68
C01045,INV10399,2023-02-23,2,6.2
C01072,INV10605,2023-11-08,3,10.05
C01320,INV13002,2023-07-17,4,8.98
C01477,INV14583,2023-08-14,5,41.76
C01255,INV12287,2023-07-11,3,11.13
C01032,INV10263,2023-05-23,3,40.32
C01226,INV11981,2023-08-17,2,399.36
C01162,INV11409,2023-05-07,2,17.38
C01128,INV11090,2023-09-27,4,36.14
C01100,INV10816,2023-11-05,5,66.1
C01353,INV13287,2023-05-01,3,81.38
C01221,INV11936,2023-10-05,4,20.05
C01454,INV14326,2023-01-01,3,5.98
C01152,INV11342,2023-07-06,4,11.69
C01040,INV10345,2023-11-28,5,51.2
C01304,INV12831,2023-08-29,4,38.35
C01335,INV13140,2023-11-05,2,25.02
C01139,INV11165,2023-09-22,4,21.59
C01083,INV10688,2023-07-22,4,88.94
C01477,INV14577,2023-10-10,2,66.0
C01059,INV10517,2023-05-14,5,15.06
C01439,INV14156,2023-01-01,4,4.06
C01161,INV11395,2023-05-30,5,66.38
C01270,INV12409,2023-07-29,1,131.64
C01201,INV11701,2023-07-26,1,4.88
C01243,INV12150,2023-08-09,4,28.33
C01038,INV10305,2023-06-18,2,3.94
C01049,INV10425,2023-06-05,5,56.73
C01109,INV10870,2023-05-19,1,12.64
C01438,INV14150,2023-08-12,5,25.63
C01300,INV12741,2023-06-13,4,97.08
C01228,INV12002,2023-08-22,5,65.95
C01462,INV14427,2023-11-03,2,207.57
C01139,INV11162,2023-12-03,2,7.26
C01143,INV11200,2023-08-01,2,47.73
C01071,INV10603,2023-08-31,5,29.66
C01401,INV13705,2023-08-04,3,34.31
C01009,INV10044,2023-05-15,5,16.23
C01059,INV10516,2023-07-04,4,14.75
C01295,INV12620,2023-09-08,4,30.68
C01276,INV12466,2023-11-09,2,34.02
C01398,INV13676,2023-10-23,5,5.64
C01113,INV10940,2023-08-04,4,10.39
C01048,INV10415,2023-03-22,3,16.07
C01074,INV10621,2023-08-25,5,32.59
C01298,INV12692,2023-09-28,1,38.03
C01041,INV10367,2023-08-18,5,13.35
C01144,INV11222,2023-08-05,4,19.14
C01174,INV11481,2023-09-26,2,49.86
C01403,INV13736,2023-08-05,2,12.44
C01416,INV13894,2023-06-29,1,14.0
C01022,INV10177,2023-09-22,4,15.38
C01421,INV13965,2023-06-23,1,38.54
C01121,INV11015,2023-09-02,2,33.54
C01050,INV10454,2023-11-25,1,77.03
C01019,INV10134,2023-12-05,5,220.72
C01008,INV10041,2023-06-06,5,6.71
C01438,INV14153,2023-09-15,4,4.75
C01289,INV12593,2023-03-12,2,32.42
C01443,INV14183,2023-06-05,5,26.64
C01235,INV12071,2023-05-07,3,21.97
C01059,INV10518,2023-09-15,1,21.2
C01354,INV13317,2023-10-18,5,41.05
C01230,INV12043,2023-01-06,1,6.67
C01126,INV11070,2023-07-13,2,26.44
C01140,INV11175,2023-05-11,3,42.66
C01235,INV12070,2023-07-25,4,35.72
C01325,INV13046,2023-03-12,2,46.71
C01037,INV10294,2023-04-23,1,49.59
C01372,INV13430,2023-10-10,3,32.01
C01417,INV13931,2023-08-14,4,40.96
C01303,INV12806,2023-07-16,4,57.54
C01177,INV11493,2023-04-07,4,29.83
C01406,INV13776,2023-11-01,3,58.06
C01335,INV13152,2023-07-07,3,85.63
C01338,INV13167,2023-03-27,5,12.43
C01195,INV11623,2023-07-14,5,29.62
C01008,INV10035,2023-05-17,1,25.3
C01422,INV13981,2023-09-13,3,17.67
C01191,INV11600,2023-07-01,2,18.25
C01372,INV13439,2023-08-21,5,41.44
C01477,INV14580,2023-09-21,1,98.28
C01326,INV13050,2023-06-16,1,15.96
C01497,INV14794,2023-01-24,3,10.83
C01118,INV10982,2023-08-05,1,21.61
C01122,INV11033,2023-08-25,3,9.32
C01399,INV13687,2023-10-08,2,28.18
C01449,INV14285,2023-07-23,2,213.74
C01148,INV11270,2023-06-22,1,74.56
C01401,INV13726,2023-08-15,2,87.63
C01304,INV12831,2023-08-29,3,25.38
C01406,INV13767,2023-11-02,1,110.69
C01265,INV12380,2023-07-31,3,43.99
C01063,INV10541,2023-06-01,5,9.11
C01477,INV14567,2023-06-29,4,62.38
C01269,INV12393,2023-07-04,1,3.45
C01170,INV11446,2023-09-20,2,42.53
C01326,INV13050,2023-06-16,3,8.17
C01358,INV13345,2023-10-12,1,92.42
C01358,INV13352,2023-11-11,1,39.92
C01125,INV11060,2023-12-11,4,70.57
C01472,INV14534,2023-01-09,5,28.61
C01113,INV10950,2023-09-26,3,23.54
C01148,INV11289,2023-11-11,3,31.73
C01235,INV12068,2023-05-31,5,13.03
C01009,INV10054,2023-08-10,3,17.47
C01296,INV12628,2023-07-15,3,49.13
C01215,INV11884,2023-12-07,3,46.56
C01089,INV10753,2023-06-02,5,43.83
C01358,INV13349,2023-11-06,5,78.56
C01268,INV12392,2023-10-17,3,9.11
C01058,INV10504,2023-10-15,2,23.76
C01392,INV13623,2023-10-20,3,29.18
C01474,INV14547,2023-01-01,1,2.7
C01310,INV12882,2023-10-06,5,134.66
C01111,INV10890,2023-10-22,3,75.6
C01335,INV13120,2023-10-08,4,61.19
C01422,INV13979,2023-09-12,3,155.88
C01105,INV10853,2023-03-25,1,3.65
C01378,INV13483,2023-05-10,3,5.55
C01310,INV12882,2023-10-06,2,147.4
C01199,INV11674,2023-07-10,2,53.04
C01434,INV14111,2023-07-07,5,208.67
C01198,INV11641,2023-05-26,4,4.24
C01270,INV12416,2023-09-05,1,43.61
C01190,INV11585,2023-05-19,3,155.21
C01143,INV11205,2023-08-31,1,37.84
C01353,INV13288,2023-11-03,4,29.81
C01109,INV10867,2023-03-24,5,4.98
C01212,INV11841,2023-07-23,2,54.86
C01332,INV13101,2023-10-26,2,108.19
C01477,INV14583,2023-08-14,5,43.56
C01389,INV13579,2023-09-10,2,7.22
C01458,INV14361,2023-04-19,5,8.98
C01494,INV14732,2023-10-17,5,23.02
C01278,INV12506,2023-11-26,4,53.05
C01125,INV11064,2023-09-18,1,60.55
C01459,INV14372,2023-08-22,1,18.36
C01154,INV11344,2023-08-18,4,75.52
C01250,INV12256,2023-11-01,2,72.68
C01143,INV11196,2023-08-24,1,21.1
C01265,INV12375,2023-07-25,2,72.02
C01384,INV13549,2023-09-28,5,6.06
C01021,INV10154,2023-09-08,4,161.82
C01490,INV14703,2023-10-03,1,23.04
C01012,INV10070,2023-06-02,3,10.71
C01215,INV11911,2023-09-02,1,42.35
C01237,INV12084,2023-09-04,2,122.28
C01111,INV10892,2023-06-18,3,144.79
C01388,INV13572,2023-10-16,5,32.28
C01324,INV13031,2023-09-03,3,45.98
C01495,INV14770,2023-09-07,4,59.01
C01012,INV10074,2023-02-19,1,6.03
C01381,INV13522,2023-07-07,2,90.12
C01103,INV10843,2023-08-25,2,23.84
C01434,INV14083,2023-09-25,2,70.46
C01418,INV13949,2023-03-30,2,23.36
C01406,INV13777,2023-10-22,4,68.05
C01457,INV14358,2023-01-17,4,8.26
C01353,INV13280,2023-09-28,4,18.69
C01298,INV12707,2023-10-22,2,75.51
C01459,INV14365,2023-09-09,4,28.47
C01423,INV13994,2023-01-25,3,9.46
C01012,INV10068,2023-05-24,1,31.95
C01148,INV11280,2023-09-21,3,76.95
C01428,INV14019,2023-07-12,2,21.27
C01477,INV14578,2023-12-18,4,115.71
C01445,INV14244,2023-08-31,4,81.87
C01460,INV14399,2023-06-27,2,63.81
C01347,INV13242,2023-06-29,3,44.13
C01298,INV12708,2023-07-31,4,19.44
C01215,INV11889,2023-08-14,5,25.22
C01376,INV13459,2023-01-07,2,17.76
C01143,INV11209,2023-12-21,3,17.11
C01110,INV10873,2023-10-21,2,9.7
C01414,INV13883,2023-06-01,2,12.2
C01041,INV10382,2023-07-12,5,6.86
C01259,INV12329,2023-12-14,5,15.97
C01282,INV12556,2023-08-30,5,10.45
C01335,INV13131,2023-09-29,4,148.86
C01421,INV13961,2023-08-26,4,24.57
C01148,INV11277,2023-08-06,4,78.83
C01249,INV12205,2023-07-10,3,80.81
C01208,INV11778,2023-08-26,5,40.06
C01477,INV14578,2023-12-18,3,124.57
C01397,INV13666,2023-02-07,1,38.12
C01495,INV14749,2023-06-26,1,65.44
C01038,INV10302,2023-11-19,4,8.17
C01322,INV13021,2023-08-02,3,5.79
C01375,INV13453,2023-07-29,5,32.48
C01319,INV12986,2023-06-21,1,90.27
C01330,INV13074,2023-04-29,2,10.96
C01207,INV11761,2023-07-16,3,21.28
C01417,INV13936,2023-08-01,5,42.68
C01096,INV10790,2023-07-23,5,8.02
C01237,INV12086,2023-05-24,2,47.77
C01393,INV13640,2023-04-12,5,74.09
C01310,INV12873,2023-10-19,1,74.81
C01390,INV13599,2023-08-16,2,73.83
C01434,INV14108,2023-09-15,2,269.96
C01187,INV11550,2023-09-11,2,33.2
C01297,INV12655,2023-06-20,2,74.87
C01459,INV14368,2023-07-14,1,26.49
C01406,INV13750,2023-08-02,2,30.7
C01294,INV12611,2023-04-22,3,6.86
C01123,INV11050,2023-06-26,1,86.35
C01401,INV13722,2023-05-31,3,30.52
C01262,INV12348,2023-10-13,4,200.02
C01069,INV10584,2023-08-14,3,15.39
C01101,INV10826,2023-04-16,1,7.05
C01037,INV10294,2023-04-23,2,39.44
C01498,INV14806,2023-01-09,3,24.16
C01022,INV10180,2023-05-25,4,19.64
C01417,INV13928,2023-08-13,1,237.32
C01161,INV11397,2023-10-22,5,18.85
C01261,INV12337,2023-07-29,3,36.6
C01144,INV11225,2023-08-15,5,107.19
C01089,INV10758,2023-07-19,5,138.09
C01128,INV11091,2023-05-01,3,17.04
C01409,INV13818,2023-07-11,4,49.27
C01462,INV14456,2023-07-04,2,73.87
C01121,INV11024,2023-05-25,2,26.35
C01249,INV12195,2023-08-16,2,27.46
C01390,INV13606,2023-09-01,3,39.93
C01021,INV10166,2023-07-19,3,16.67
C01079,INV10664,2023-07-09,2,98.98
C01388,INV13569,2023-06-29,2,23.11
C01434,INV14122,2023-09-22,3,74.78
C01125,INV11063,2023-07-16,1,18.26
C01467,INV14505,2023-10-05,1,73.22
C01331,INV13078,2023-07-17,1,11.68
C01499,INV14812,2023-05-20,3,6.32
C01123,INV11040,2023-10-22,4,99.42
C01070,INV10589,2023-10-02,1,58.41
C01215,INV11886,2023-06-01,3,206.63
C01278,INV12499,2023-05-23,1,44.42
C01111,INV10915,2023-10-31,2,71.9
C01392,INV13627,2023-07-24,5,10.74
C01300,INV12727,2023-10-02,3,74.97
C01237,INV12088,2023-11-07,1,100.43
C01090,INV10765,2023-01-01,3,6.46
C01379,INV13496,2023-10-11,1,154.85
C01039,INV10318,2023-12-02,5,51.1
C01050,INV10457,2023-06-17,3,10.11
C01128,INV11098,2023-08-03,4,25.51
C01243,INV12150,2023-08-09,2,69.73
C01147,INV11244,2023-10-07,3,61.5
C01446,INV14271,2023-05-28,1,14.88
C01479,INV14608,2023-09-13,1,25.35
C01423,INV13995,2023-04-18,4,9.87
C01194,INV11612,2023-06-26,5,24.15
C01417,INV13908,2023-08-15,4,37.0
C01324,INV13039,2023-10-25,3,10.45
C01445,INV14248,2023-08-10,2,43.4
C01079,INV10641,2023-07-18,3,92.61
C01161,INV11400,2023-09-15,2,16.45
C01071,INV10599,2023-06-09,1,26.91
C01256,INV12296,2023-07-22,3,34.61
C01318,INV12954,2023-04-29,4,5.34
C01111,INV10918,2023-10-02,1,111.69
C01412,INV13875,2023-11-29,4,10.84
C01119,INV10992,2023-09-06,3,71.37
C01495,INV14770,2023-09-07,5,219.34
C01495,INV14781,2023-11-16,3,15.74
C01119,INV11001,2023-06-24,4,83.77
C01207,INV11755,2023-04-25,5,23.65
C01079,INV10668,2023-11-11,3,42.88
C01381,INV13529,2023-07-25,3,85.85
C01461,INV14416,2023-07-06,3,18.55
C01259,INV12329,2023-12-14,3,9.63
C01445,INV14243,2023-07-06,4,64.7
C01199,INV11683,2023-09-15,3,152.35
C01335,INV13121,2023-10-10,5,44.54
